product_id,title,price,image_url,url,local_image_path,garment_code,occasion_scores,boldness_scores,color_scores,formality_scores
104,Black Solid Glitter Jumpsuit,₹1029,https://assets.newme.asia/wp-content/uploads/2026/02/1011370443deda3a/NM-IN-56-JMP-25-NOV-26622-BLACK(0).webp,https://newme.asia/product/black-solid-glitter-jumpsuit,product_images/103.jpg,JMP,"{""casual everyday wear"": 0.1301, ""party outfit"": 0.5274, ""wedding guest outfit"": 0.0068, ""office wear"": 0.0753, ""date night outfit"": 0.2123, ""beach vacation outfit"": 0.0479}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1405, ""semi formal outfit"": 0.5124, ""casual informal outfit"": 0.3471}"
105,Black Solid High Rise Jumpsuit,₹499,https://assets.newme.asia/wp-content/uploads/2026/01/13094002453f3cc9/NM-IN-56-JMP-25-AUG-24343-BLACK(1).webp,https://newme.asia/product/black-solid-high-rise-jumpsuit,product_images/104.jpg,JMP,"{""casual everyday wear"": 0.1979, ""party outfit"": 0.2813, ""wedding guest outfit"": 0.0104, ""office wear"": 0.1146, ""date night outfit"": 0.3229, ""beach vacation outfit"": 0.0729}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1405, ""semi formal outfit"": 0.5124, ""casual informal outfit"": 0.3471}"
106,Black Fitted Cutout Jumpsuit,₹1069,https://assets.newme.asia/wp-content/uploads/2025/08/13075146b3f01a86/NM-PRC-344-JMP-25-AUG-23736-BLACK(1).webp,https://newme.asia/product/black-fitted-cutout-jumpsuit,product_images/105.jpg,JMP,"{""casual everyday wear"": 0.125, ""party outfit"": 0.4145, ""wedding guest outfit"": 0.0066, ""office wear"": 0.0724, ""date night outfit"": 0.3355, ""beach vacation outfit"": 0.0461}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
107,Offshoulder Floral Ruched Jumpsuit,₹1099,https://assets.newme.asia/wp-content/uploads/2025/05/18101620bd559d6f/NM-PRC-27-JMP-25-APR-18108-BLACK(1).webp,https://newme.asia/product/offshoulder-floral-ruched-jumpsuit,product_images/106.jpg,JMP,"{""casual everyday wear"": 0.1638, ""party outfit"": 0.2328, ""wedding guest outfit"": 0.0086, ""office wear"": 0.0948, ""date night outfit"": 0.3362, ""beach vacation outfit"": 0.1638}","{""subtle and understated outfit"": 0.0652, ""bold and loud statement outfit"": 0.9348}","{""soft muted pastel colors"": 0.25, ""bright bold colors"": 0.25, ""dark moody colors"": 0.25, ""neutral minimal colors"": 0.25}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
108,Pink Fitted Backless Jumpsuit,₹1099,https://assets.newme.asia/wp-content/uploads/2025/08/30133603d25760bd/NM-PRC-150-JMP-25-AUG-24371-PINK(1).webp,https://newme.asia/product/pink-fitted-backless-jumpsuit,product_images/107.jpg,JMP,"{""casual everyday wear"": 0.1145, ""party outfit"": 0.4036, ""wedding guest outfit"": 0.006, ""office wear"": 0.0663, ""date night outfit"": 0.3675, ""beach vacation outfit"": 0.0422}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
109,Leopard Print Sweetheart Neck Jumpsuit,₹1179,https://assets.newme.asia/wp-content/uploads/2026/05/0809553436467343/NM-IN-56-JMP-25-NOV-22088-BROWN(0).webp,https://newme.asia/product/leopard-print-sweetheart-neck-jumpsuit-2,product_images/108.jpg,JMP,"{""casual everyday wear"": 0.1979, ""party outfit"": 0.2813, ""wedding guest outfit"": 0.0104, ""office wear"": 0.1146, ""date night outfit"": 0.3229, ""beach vacation outfit"": 0.0729}","{""subtle and understated outfit"": 0.0652, ""bold and loud statement outfit"": 0.9348}","{""soft muted pastel colors"": 0.25, ""bright bold colors"": 0.25, ""dark moody colors"": 0.25, ""neutral minimal colors"": 0.25}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
110,Black Fitted Sports Jumpsuit,₹1449,https://assets.newme.asia/wp-content/uploads/2025/11/151352519cda54c1/NM-PRC-344-JMP-25-NOV-26770-BLACK(1).webp,https://newme.asia/product/black-fitted-sports-jumpsuit,product_images/109.jpg,JMP,"{""casual everyday wear"": 0.1979, ""party outfit"": 0.2813, ""wedding guest outfit"": 0.0104, ""office wear"": 0.1146, ""date night outfit"": 0.3229, ""beach vacation outfit"": 0.0729}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
111,White Leaf Print Jumpsuit,₹1499,https://assets.newme.asia/wp-content/uploads/2026/05/1519360572be130a/NM-PRC-395-JMP-26-APR-33006-WHITE(1).webp,https://newme.asia/product/white-leaf-print-jumpsuit,product_images/110.jpg,JMP,"{""casual everyday wear"": 0.1979, ""party outfit"": 0.2813, ""wedding guest outfit"": 0.0104, ""office wear"": 0.1146, ""date night outfit"": 0.3229, ""beach vacation outfit"": 0.0729}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
112,Light Yellow Embroidered Jumpsuit,₹1489,https://assets.newme.asia/wp-content/uploads/2026/01/0313222629d71a08/NM-PRC-313-JMP-26-JAN-29757-LIGHTYELLOW(1).webp,https://newme.asia/product/light-yellow-embroidered-jumpsuit,product_images/111.jpg,JMP,"{""casual everyday wear"": 0.1357, ""party outfit"": 0.1929, ""wedding guest outfit"": 0.3214, ""office wear"": 0.0786, ""date night outfit"": 0.2214, ""beach vacation outfit"": 0.05}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.4773, ""bright bold colors"": 0.4773, ""dark moody colors"": 0.0227, ""neutral minimal colors"": 0.0227}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
113,Green Solid Plunge Neck Jumpsuit,₹1269,https://assets.newme.asia/wp-content/uploads/2026/05/060609113cd511e4/NM-IN-56-JMP-26-APR-22673-GREEN(0).webp,https://newme.asia/product/green-solid-plunge-neck-jumpsuit,product_images/112.jpg,JMP,"{""casual everyday wear"": 0.1979, ""party outfit"": 0.2813, ""wedding guest outfit"": 0.0104, ""office wear"": 0.1146, ""date night outfit"": 0.3229, ""beach vacation outfit"": 0.0729}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1405, ""semi formal outfit"": 0.5124, ""casual informal outfit"": 0.3471}"
114,Rust Floral Plunge Neck Jumpsuit,₹1269,https://assets.newme.asia/wp-content/uploads/2026/05/0606090976402b0d/NM-IN-56-JMP-26-APR-22673-RUST(0).webp,https://newme.asia/product/rust-floral-plunge-neck-jumpsuit,product_images/113.jpg,JMP,"{""casual everyday wear"": 0.1638, ""party outfit"": 0.2328, ""wedding guest outfit"": 0.0086, ""office wear"": 0.0948, ""date night outfit"": 0.3362, ""beach vacation outfit"": 0.1638}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
115,White Fitted Sports Jumpsuit,₹1299,https://assets.newme.asia/wp-content/uploads/2025/11/1513525047a6d27a/NM-PRC-344-JMP-25-NOV-26770-WHITE(1).webp,https://newme.asia/product/white-fitted-sports-jumpsuit,product_images/114.jpg,JMP,"{""casual everyday wear"": 0.1979, ""party outfit"": 0.2813, ""wedding guest outfit"": 0.0104, ""office wear"": 0.1146, ""date night outfit"": 0.3229, ""beach vacation outfit"": 0.0729}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
116,Black Fitted Backless Jumpsuit,₹1089,https://assets.newme.asia/wp-content/uploads/2025/09/05135421d880d842/NM-PRC-344-JMP-25-AUG-24346-BLACK(1).webp,https://newme.asia/product/black-fitted-backless-jumpsuit,product_images/115.jpg,JMP,"{""casual everyday wear"": 0.1145, ""party outfit"": 0.4036, ""wedding guest outfit"": 0.006, ""office wear"": 0.0663, ""date night outfit"": 0.3675, ""beach vacation outfit"": 0.0422}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
117,Light Yellow Smocked Tube Jumpsuit,₹1729,https://assets.newme.asia/wp-content/uploads/2025/12/2917335411e6a381/NM-PRC-12-JMP-25-DEC-29187-LIGHTYELLOW(1).webp,https://newme.asia/product/light-yellow-smocked-tube-jumpsuit,product_images/116.jpg,JMP,"{""casual everyday wear"": 0.1979, ""party outfit"": 0.2813, ""wedding guest outfit"": 0.0104, ""office wear"": 0.1146, ""date night outfit"": 0.3229, ""beach vacation outfit"": 0.0729}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.6176, ""bright bold colors"": 0.3235, ""dark moody colors"": 0.0294, ""neutral minimal colors"": 0.0294}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
118,Rust Solid Wide Leg Jumpsuit,₹1509,https://assets.newme.asia/wp-content/uploads/2026/02/26143317b988d277/NM-PRC-3-JMP-26-JAN-30481-RUST(1).webp,https://newme.asia/product/rust-solid-wide-leg-jumpsuit,product_images/117.jpg,JMP,"{""casual everyday wear"": 0.1979, ""party outfit"": 0.2813, ""wedding guest outfit"": 0.0104, ""office wear"": 0.1146, ""date night outfit"": 0.3229, ""beach vacation outfit"": 0.0729}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1405, ""semi formal outfit"": 0.5124, ""casual informal outfit"": 0.3471}"
119,Black Fitted Squareneck Jumpsuit,₹999,https://assets.newme.asia/wp-content/uploads/2025/07/2814321479ee27ac/NM-PRC-12-JMP-25-JUL-23298-BLACK(1).webp,https://newme.asia/product/black-fitted-squareneck-jumpsuit,product_images/118.jpg,JMP,"{""casual everyday wear"": 0.1979, ""party outfit"": 0.2813, ""wedding guest outfit"": 0.0104, ""office wear"": 0.1146, ""date night outfit"": 0.3229, ""beach vacation outfit"": 0.0729}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1532, ""semi formal outfit"": 0.4685, ""casual informal outfit"": 0.3784}"
120,Blue Mid Rise Sequin Wrap Skirt,₹679,https://assets.newme.asia/wp-content/uploads/2026/04/2405541714e34672/NM-IN-54-SKT-26-MAR-31491-BLUE(0).webp,https://newme.asia/product/blue-mid-rise-sequin-wrap-skirt,product_images/119.jpg,SKT,"{""casual everyday wear"": 0.1467, ""party outfit"": 0.4728, ""wedding guest outfit"": 0.0054, ""office wear"": 0.1033, ""date night outfit"": 0.2663, ""beach vacation outfit"": 0.0054}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1461, ""semi formal outfit"": 0.5768, ""casual informal outfit"": 0.2772}"
121,White Mid Rise Sequin Wrap Skirt,₹679,https://assets.newme.asia/wp-content/uploads/2026/04/24055339cabef7a0/NM-IN-54-SKT-26-MAR-31491-WHITE(0).webp,https://newme.asia/product/white-mid-rise-sequin-wrap-skirt,product_images/120.jpg,SKT,"{""casual everyday wear"": 0.1467, ""party outfit"": 0.4728, ""wedding guest outfit"": 0.0054, ""office wear"": 0.1033, ""date night outfit"": 0.2663, ""beach vacation outfit"": 0.0054}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.1461, ""semi formal outfit"": 0.5768, ""casual informal outfit"": 0.2772}"
122,White Sequined Floral Sheer Dress,₹1039,https://assets.newme.asia/wp-content/uploads/2026/05/18082730628e83e1/NM-IN-54-DRS-26-MAR-31587-WHITE(0).webp,https://newme.asia/product/white-sequined-floral-sheer-dress,product_images/121.jpg,DRS,"{""casual everyday wear"": 0.0568, ""party outfit"": 0.4508, ""wedding guest outfit"": 0.0947, ""office wear"": 0.0038, ""date night outfit"": 0.3144, ""beach vacation outfit"": 0.0795}","{""subtle and understated outfit"": 0.0349, ""bold and loud statement outfit"": 0.9651}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.1915, ""semi formal outfit"": 0.5816, ""casual informal outfit"": 0.227}"
123,Black Sequined Floral Sheer Dress,₹1129,https://assets.newme.asia/wp-content/uploads/2026/04/24055716acc08e09/NM-IN-54-DRS-26-MAR-31586-BLACK(0).webp,https://newme.asia/product/black-sequined-floral-sheer-dress,product_images/122.jpg,DRS,"{""casual everyday wear"": 0.0568, ""party outfit"": 0.4508, ""wedding guest outfit"": 0.0947, ""office wear"": 0.0038, ""date night outfit"": 0.3144, ""beach vacation outfit"": 0.0795}","{""subtle and understated outfit"": 0.0349, ""bold and loud statement outfit"": 0.9651}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1915, ""semi formal outfit"": 0.5816, ""casual informal outfit"": 0.227}"
124,Brown Ethnic Print Maxi Dress,₹1549,https://assets.newme.asia/wp-content/uploads/2026/05/211805206e8b976c/NM-PRC-44-DRS-26-MAY-33858-BROWN(1).webp,https://newme.asia/product/brown-ethnic-print-maxi-dress,product_images/123.jpg,DRS,"{""casual everyday wear"": 0.0694, ""party outfit"": 0.2269, ""wedding guest outfit"": 0.412, ""office wear"": 0.0046, ""date night outfit"": 0.1713, ""beach vacation outfit"": 0.1157}","{""subtle and understated outfit"": 0.0652, ""bold and loud statement outfit"": 0.9348}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2328, ""semi formal outfit"": 0.4914, ""casual informal outfit"": 0.2759}"
125,Light Blue Schiffli Mid Rise Shorts,₹679,https://assets.newme.asia/wp-content/uploads/2026/04/2913185150d79e67/NM-IN-56-SHO-26-MAR-22624-LIGHTBLUE(0).webp,https://newme.asia/product/light-blue-schiffli-mid-rise-shorts,product_images/124.jpg,SHO,"{""casual everyday wear"": 0.3814, ""party outfit"": 0.0932, ""wedding guest outfit"": 0.0085, ""office wear"": 0.0085, ""date night outfit"": 0.0085, ""beach vacation outfit"": 0.5}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.875, ""bright bold colors"": 0.0417, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.0193, ""semi formal outfit"": 0.1401, ""casual informal outfit"": 0.8406}"
126,Orange Geometric Midi Dress,₹1299,https://assets.newme.asia/wp-content/uploads/2026/05/151904377333cf4c/NM-PRC-376-DRS-26-APR-33020-ORANGE(1).webp,https://newme.asia/product/orange-geometric-midi-dress,product_images/125.jpg,DRS,"{""casual everyday wear"": 0.1071, ""party outfit"": 0.2071, ""wedding guest outfit"": 0.1786, ""office wear"": 0.1214, ""date night outfit"": 0.3214, ""beach vacation outfit"": 0.0643}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2328, ""semi formal outfit"": 0.4914, ""casual informal outfit"": 0.2759}"
127,Navy Blue Ethnic Print Mini Dress,₹1199,https://assets.newme.asia/wp-content/uploads/2026/05/151904029bf0936d/NM-PRC-427-DRS-26-APR-32994-NAVY(1).webp,https://newme.asia/product/navy-blue-ethnic-print-mini-dress,product_images/126.jpg,DRS,"{""casual everyday wear"": 0.0915, ""party outfit"": 0.2988, ""wedding guest outfit"": 0.3963, ""office wear"": 0.0061, ""date night outfit"": 0.1524, ""beach vacation outfit"": 0.0549}","{""subtle and understated outfit"": 0.0652, ""bold and loud statement outfit"": 0.9348}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2328, ""semi formal outfit"": 0.4914, ""casual informal outfit"": 0.2759}"
128,Wine Ethnic Print Maxi Dress,₹1549,https://assets.newme.asia/wp-content/uploads/2026/05/211805287c6923b7/NM-PRC-44-DRS-26-MAY-33858-WINE(1).webp,https://newme.asia/product/wine-ethnic-print-maxi-dress,product_images/127.jpg,DRS,"{""casual everyday wear"": 0.0694, ""party outfit"": 0.2269, ""wedding guest outfit"": 0.412, ""office wear"": 0.0046, ""date night outfit"": 0.1713, ""beach vacation outfit"": 0.1157}","{""subtle and understated outfit"": 0.0652, ""bold and loud statement outfit"": 0.9348}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2328, ""semi formal outfit"": 0.4914, ""casual informal outfit"": 0.2759}"
